cd_cliente,cd_pedido,cd_produto,categoria_produto,qt_vendida,receita_bruta
517,916529,100291,Teclado,2,67.25
517,916529,100288,Teclado,3,54.2
517,916529,101323,Teclado,4,79.13
517,916529,101293,Placa,5,432.74
517,924873,100063,Tela,1,562.77
517,924873,101000,Teclado,2,77.81
517,932228,100097,Tela,1,558.09
517,932228,101000,Teclado,2,76.51
517,938966,100101,Tela,1,350.21
517,938966,101000,Teclado,2,155.82
517,938966,101019,Cooler,3,61.3
517,1023617,100101,Tela,1,630.0
517,1023617,100063,Tela,2,220.0
517,1028906,100838,Bateria,1,137.38
517,1028906,101323,Teclado,2,63.28
517,1028906,100957,Cooler,3,130.45
517,1028906,124830,,4,23.63
517,1028906,101000,Teclado,5,73.28
517,980324,100499,Bateria,1,124.18
517,980324,100726,Teclado,2,64.52
517,1032699,100336,Teclado,1,47.81
517,1032699,100059,Tela,2,392.08
517,1032699,100507,Bateria,3,159.38
517,1032699,100097,Tela,4,373.14
517,965207,124784,Tela,1,1185.94
517,965207,121295,Bateria,2,269.26
517,966973,100810,Teclado,1,64.65
517,966973,100760,Bateria,2,180.81
517,986014,101107,Placa,1,645.55
517,986014,121465,Tela,2,418.44
517,986014,100744,Bateria,3,259.67
517,986014,101019,Cooler,4,38.09
517,1022705,100097,Tela,1,652.36
517,1022705,100501,Bateria,2,125.0
524,980284,101262,Bateria,1,303.33
524,980284,126925,Bateria,2,142.57
524,970888,100063,Tela,1,277.03
524,1001940,101000,Teclado,1,169.46
524,1003857,100286,Teclado,1,110.98
524,991615,100063,Tela,1,276.5
524,991615,126920,Bateria,2,140.16
524,940311,100588,Bateria,1,139.23
524,924790,100097,Tela,1,569.12
539,877600,100059,Tela,1,541.56
539,872052,100720,Teclado,1,79.11
539,964210,101324,Teclado,1,94.41
539,917748,100367,Teclado,1,79.14
539,933539,100324,Teclado,1,64.56
539,933539,100063,Tela,2,271.89
539,932280,101324,Teclado,1,96.59
539,993417,100289,Teclado,1,66.71
539,991687,100820,Teclado,1,74.74
539,980388,100810,Teclado,1,66.26
539,1013113,101114,Fonte,1,170.85
539,1008756,100581,Fonte,1,136.11
539,1008756,100519,Fonte,2,115.01
540,1014079,100764,Bateria,1,192.29
540,1014838,124784,Tela,1,373.09
540,1021527,100687,Bateria,1,121.22
540,1021336,100773,Teclado,1,72.55
540,975088,100497,Bateria,1,158.44
540,977757,100336,Teclado,1,67.81
540,969930,100097,Tela,1,428.84
540,932477,100097,Tela,1,528.65
540,927344,100097,Tela,1,569.12
540,936436,101117,Fonte,1,96.8
540,940338,100681,Bateria,1,164.17
540,918508,100681,Bateria,1,171.07
540,924792,101262,Bateria,1,401.83
540,955003,100097,Tela,1,502.48
540,942045,100059,Tela,1,528.0
540,948169,100097,Tela,1,503.56
540,866324,121465,Tela,1,677.31
540,864798,121465,Tela,1,697.56
540,853028,100501,Bateria,1,147.35
540,851936,100097,Tela,1,599.4
540,888755,100059,Tela,1,556.48
540,890968,100588,Bateria,1,161.46
540,899107,100501,Bateria,1,156.8
541,876204,100367,Teclado,1,100.15
541,949597,100332,Teclado,1,107.46
541,953501,125430,Placa,1,388.0
541,953501,100763,Bateria,2,220.76
541,953501,124882,Fonte,3,114.0
541,941442,125430,Placa,1,414.25
541,941442,124935,Placa,2,374.75
541,920856,101001,Teclado,1,93.26
541,929387,100097,Tela,1,595.27
541,989879,100820,Teclado,1,77.56
541,1022704,125430,Placa,1,285.0
541,1022704,120430,HDD,2,114.83
541,1022704,122811,Memoria,3,140.0
541,1022704,123112,Placa,4,132.54
545,1030879,100059,Tela,1,362.0
545,1011474,126927,Bateria,1,131.2
545,989166,101117,Fonte,1,252.88
545,991425,100820,Teclado,1,59.82
545,995510,100756,Fonte,1,117.65
545,976903,100820,Teclado,1,62.85
545,1033267,121465,Tela,1,360.47
545,1032192,121465,Tela,1,362.36
545,936454,100497,Bateria,1,139.78
545,924827,101000,Teclado,1,87.45
545,917813,100097,Tela,1,638.54
545,913119,100820,Teclado,1,72.61
545,958847,100412,Fonte,1,121.73
545,958847,101116,Fonte,2,81.4
545,958847,100501,Bateria,3,132.09
545,954929,100505,Bateria,1,158.53
545,954929,100101,Tela,2,340.9
545,954130,100820,Teclado,1,54.48
545,954130,100094,Tela,2,598.95
545,965993,100497,Bateria,1,131.85
545,966296,100763,Bateria,1,194.83
545,962939,100063,Tela,1,241.29
545,943199,100289,Teclado,1,54.77
545,948808,100497,Bateria,1,129.18
545,875231,100059,Tela,1,536.35
545,875231,100097,Tela,2,612.51
545,869365,100097,Tela,1,622.6
545,869365,101120,Fonte,2,85.04
545,870060,100337,Teclado,1,64.49
545,857935,100097,Tela,1,598.22
545,855924,100507,Bateria,1,197.35
545,865854,100507,Bateria,1,200.38
545,860535,101262,Bateria,1,383.19
545,884414,101119,Fonte,1,177.05
545,904128,101108,Fonte,1,188.97
545,894466,100810,Teclado,1,72.22
545,892308,121465,Tela,1,702.82
545,892881,100284,Teclado,1,67.31
545,892881,100500,Bateria,2,146.6
545,905833,100336,Teclado,1,64.49
549,955764,101262,Bateria,1,334.89
563,1018846,100367,Teclado,1,38.98
563,1018846,121465,Tela,2,352.18
563,1018846,124398,SSD,3,126.61
578,937841,100097,Tela,1,558.65
578,930523,100097,Tela,1,558.65
578,930942,100097,Tela,1,1615.95
578,913251,100290,Teclado,1,60.99
578,912189,100059,Tela,1,571.68
578,912189,100600,Cooler,2,22.89
578,912189,100689,Bateria,3,176.74
578,914462,100097,Tela,1,649.35
578,925252,100059,Tela,1,579.44
578,924321,100497,Bateria,1,154.28
578,966722,124784,Tela,1,437.04
578,965375,100708,Bateria,1,195.0
578,960661,100097,Tela,1,430.0
578,960146,100811,Bateria,1,305.0
578,960121,100287,Teclado,1,122.0
578,948193,100097,Tela,1,494.39
578,948193,100745,Bateria,2,266.43
578,949452,100101,Tela,1,356.62
578,954013,100063,Tela,1,267.0
578,952368,100063,Tela,1,267.0
578,940443,100681,Bateria,1,174.9
578,943992,100745,Bateria,1,302.65
578,945337,100846,Teclado,1,112.85
578,864356,100063,Tela,1,304.32
578,854403,100097,Tela,1,609.92
578,853474,100059,Tela,1,528.43
578,869768,100097,Tela,1,634.41
578,869439,100699,Bateria,1,175.65
578,873510,100499,Bateria,1,149.89
578,872668,100681,Bateria,1,172.45
578,872668,100097,Tela,2,627.95
578,876063,100097,Tela,1,641.0
578,877572,100097,Tela,1,641.79
578,889320,100763,Bateria,1,248.21
578,887339,100055,Tela,1,476.58
578,885338,100055,Tela,1,491.58
578,884347,100059,Tela,1,560.0
578,879616,100505,Bateria,1,174.5
578,879616,100681,Bateria,2,173.65
578,907023,100097,Tela,1,1231.56
578,908217,100055,Tela,1,507.99
578,909655,100055,Tela,1,507.99
578,900322,100101,Tela,1,402.61
578,900322,100817,Teclado,2,86.85
578,900322,100097,Tela,3,617.52
578,1032711,121465,Tela,1,375.0
578,1021315,100366,Teclado,1,743.55
578,1021315,100063,Tela,2,484.49
578,1021315,124830,,3,11.09
578,1024212,100820,Teclado,1,561.94
578,1024212,124398,SSD,2,1321.32
578,1024212,124399,SSD,3,1625.07
578,1024212,120381,SSD,4,540.1
578,1008431,100059,Tela,1,368.49
578,1008431,100505,Bateria,2,142.56
578,1007237,100838,Bateria,1,208.18
578,1016294,100063,Tela,1,255.0
578,1017672,101323,Teclado,1,74.57
578,1017672,126917,Bateria,2,138.29
578,1013078,100097,Tela,1,1753.49
578,1013078,124784,Tela,2,728.33
578,1013078,100366,Teclado,3,476.05
578,1018683,101323,Teclado,1,147.88
578,1021660,100063,Tela,1,480.55
578,1021660,124916,Fonte,2,323.78
578,1021660,124882,Fonte,3,119.23
578,1031459,100291,Teclado,1,66.77
578,1031459,100763,Bateria,2,186.24
578,1027545,100693,Bateria,1,171.61
578,1026947,100810,Teclado,1,194.91
578,1026947,100097,Tela,2,1078.95
578,969755,100097,Tela,1,439.84
578,968014,100692,Bateria,1,147.27
578,971997,101262,Bateria,1,312.81
578,971997,100705,Bateria,2,205.37
578,975848,100499,Bateria,1,132.5
578,977798,100097,Tela,1,412.59
578,980024,100842,Bateria,1,180.45
578,980966,121465,Tela,1,447.05
578,984565,100097,Tela,1,415.63
578,984565,101262,Bateria,2,338.3
578,1000444,100097,Tela,1,370.88
578,1000444,100215,Tela,2,468.85
578,1004531,100763,Bateria,1,250.0
578,990578,124805,Tela,1,425.23
578,994054,100059,Tela,1,401.13
590,985824,100763,Bateria,1,245.87
590,1026943,100059,Tela,1,438.05
590,1013074,126924,Bateria,1,259.98
590,1008745,100844,Bateria,1,138.47
590,1008745,101262,Bateria,2,369.1
590,1008745,100745,Bateria,3,255.09
590,892796,100354,Teclado,1,87.14
590,909755,100097,Tela,1,659.35
590,885127,100820,Teclado,1,99.14
590,890993,100838,Bateria,1,224.86
590,874622,100097,Tela,1,651.79
590,867965,100681,Bateria,1,177.9
590,867965,101293,Placa,2,449.5
590,865063,121465,Tela,1,678.52
590,865063,100097,Tela,2,607.54
590,865891,101273,Teclado,1,101.12
590,958191,122826,Tela,1,675.0
590,922180,101107,Placa,1,357.32
590,922180,121518,Tela,2,715.68
590,913744,121560,Bateria,1,141.29
590,913744,100844,Bateria,2,142.83
590,926289,101107,Placa,1,379.0
590,940332,100763,Bateria,1,271.82
601,853703,100094,Tela,1,580.51
601,869956,100097,Tela,1,634.41
601,875243,100097,Tela,1,634.33
601,872611,101027,Teclado,1,79.57
601,886591,100097,Tela,1,597.8
601,886591,100367,Teclado,2,56.85
601,907630,100097,Tela,1,635.5
601,906544,100097,Tela,1,617.28
601,894115,100839,Bateria,1,157.8
601,938621,100101,Tela,1,346.27
601,936264,121461,Bateria,1,320.0
601,935840,101108,Fonte,1,176.39
601,934798,100692,Bateria,1,135.48
601,927391,121465,Tela,1,652.83
601,930283,100097,Tela,1,558.65
601,929849,100059,Tela,1,557.4
601,960778,100101,Tela,1,333.21
601,954010,100097,Tela,1,496.2
601,949658,100743,Bateria,1,141.87
601,1010066,121465,Tela,1,370.14
601,1010066,100097,Tela,2,359.86
601,1011101,126660,Fonte,1,199.67
601,1006455,100502,Bateria,1,154.0
601,1008314,101000,Teclado,1,72.68
601,1008314,100366,Teclado,2,55.2
601,1008314,101018,Cooler,3,32.85
601,1012754,126727,SSD,1,115.3
601,1012754,122655,SSD,2,148.88
601,1012754,124400,SSD,3,301.13
601,1013531,100524,Fonte,1,161.82
601,1015027,101001,Teclado,1,61.98
601,1015027,100694,Bateria,2,125.0
601,1015027,122655,SSD,3,299.72
601,1015822,100284,Teclado,1,116.5
601,1027358,100820,Teclado,1,52.0
601,1027358,100519,Fonte,2,156.0
601,1031415,126935,Teclado,1,88.26
601,1031415,100720,Teclado,2,55.74
601,1024765,124399,SSD,1,338.86
601,1024765,100301,Teclado,2,40.54
601,1024927,100059,Tela,1,370.0
601,1024400,101323,Teclado,1,67.58
601,1018373,101117,Fonte,1,231.52
601,1019259,100097,Tela,1,349.5
601,1019259,100641,Fonte,2,165.19
601,1020668,100097,Tela,1,352.27
601,1020668,100515,Fonte,2,159.38
601,998254,100500,Bateria,1,137.2
601,998254,100694,Bateria,2,156.31
601,1004645,100097,Tela,1,377.63
601,1005768,124401,SSD,1,485.95
601,1004133,100763,Bateria,1,245.33
601,1003176,121293,Teclado,1,140.0
601,984619,122826,Tela,1,640.5
601,986894,100285,Teclado,1,66.82
601,988586,100097,Tela,1,415.69
601,988413,101117,Fonte,1,167.28
601,993863,101108,Fonte,1,164.37
601,993863,126727,SSD,2,247.17
601,993178,126919,Bateria,1,250.61
601,991434,100284,Teclado,1,66.07
601,983469,100097,Tela,1,429.09
601,982782,101000,Teclado,1,71.41
601,982782,100323,Teclado,2,53.11
601,980255,100367,Teclado,1,44.91
601,980255,100097,Tela,2,426.23
601,974202,124398,SSD,1,600.0
601,1033062,121384,Fonte,1,241.86
611,1021637,100820,Teclado,1,56.6
611,899117,100063,Tela,1,295.81
611,868944,101111,Fonte,1,91.6
611,868944,100097,Tela,2,616.51
618,944604,124784,Tela,1,531.84
618,946623,122826,Tela,1,723.19
618,854867,122812,Memoria,1,695.05
633,961987,100820,Teclado,1,57.16
633,961987,100600,Cooler,2,92.33
633,946352,100497,Bateria,1,133.06
633,946352,100354,Teclado,2,56.87
633,943307,100989,Bateria,1,160.19
633,948530,100366,Teclado,1,60.93
633,928316,100101,Tela,1,324.17
633,928316,100745,Bateria,2,269.0
633,935041,100759,Teclado,1,98.99
633,939530,100600,Cooler,1,57.4
633,939530,100688,Bateria,2,183.09
633,919395,100367,Teclado,1,68.63
633,922170,100600,Cooler,1,60.79
633,922170,100284,Teclado,2,70.74
633,922170,100820,Teclado,3,69.2
633,913201,100692,Bateria,1,157.73
633,917075,100681,Bateria,1,162.87
633,868034,100059,Tela,1,516.66
633,868034,101312,Cooler,2,33.96
633,869417,100063,Tela,1,290.86
633,869417,101000,Teclado,2,157.35
633,870913,100497,Bateria,1,136.02
633,899302,100094,Tela,1,625.74
633,899302,100286,Teclado,2,69.72
633,904565,101323,Teclado,1,79.38
633,904565,100820,Teclado,2,68.1
633,909136,100820,Teclado,1,65.06
633,909136,100101,Tela,2,407.02
633,887043,100998,Teclado,1,85.17
633,887043,100600,Cooler,2,119.62
633,887043,100367,Teclado,3,60.47
633,884996,100692,Bateria,1,151.5
633,1033004,100748,Bateria,1,112.14
633,1028099,100759,Teclado,1,94.52
633,1028099,126926,Bateria,2,114.16
633,1024427,100063,Tela,1,246.64
633,993882,100840,Bateria,1,154.13
633,993882,126917,Bateria,2,119.5
633,984117,100843,Bateria,1,197.29
633,970174,100497,Bateria,1,109.88
633,970174,100288,Teclado,2,130.8
633,970174,100740,Teclado,3,70.86
633,976278,100681,Bateria,1,150.41
638,889141,101323,Teclado,1,105.84
638,900925,100681,Bateria,1,189.08
638,914152,100820,Teclado,1,97.62
638,925393,100101,Tela,1,431.7
638,948388,100366,Teclado,1,67.48
638,948388,100726,Teclado,2,70.94
638,959508,100063,Tela,1,265.45
642,960698,100773,Teclado,1,62.08
642,958487,101001,Teclado,1,68.37
642,956872,100719,Teclado,1,68.37
642,956340,100289,Teclado,1,52.67
642,962348,100497,Bateria,1,128.05
642,948805,100101,Tela,1,339.88
642,952909,126660,Fonte,1,194.1
642,951737,101323,Teclado,1,71.41
642,945477,121465,Tela,1,614.97
642,924304,100333,Teclado,1,76.65
642,923184,101323,Teclado,1,83.16
642,922175,100487,Teclado,1,81.38
642,918866,100681,Bateria,1,162.86
642,914307,100101,Tela,1,406.11
642,917070,100289,Teclado,1,63.79
642,938528,100810,Teclado,1,72.68
642,929467,124882,Fonte,1,579.48
642,932016,100311,Teclado,1,71.69
642,932099,100367,Teclado,1,119.35
642,904076,101323,Teclado,1,84.95
642,899098,101000,Teclado,1,89.22
642,898239,100589,Bateria,1,174.18
642,897186,101324,Teclado,1,89.32
642,896626,100366,Teclado,1,69.49
642,910001,100499,Bateria,1,132.63
642,905904,100097,Tela,1,617.28
642,906582,101323,Teclado,1,84.95
642,906856,101323,Teclado,1,84.95
642,905416,100810,Teclado,1,72.22
642,908945,100284,Teclado,1,75.56
642,890240,100354,Teclado,1,60.28
642,891229,100820,Teclado,1,74.13
642,887085,100055,Tela,1,476.69
642,885112,100055,Tela,1,476.69
642,883921,100494,Teclado,1,90.52
642,880084,100369,Teclado,1,68.75
642,880084,100820,Teclado,2,70.08
642,881607,100421,Teclado,1,80.41
642,872041,100366,Teclado,1,65.04
642,868061,121465,Tela,1,692.28
642,872588,101000,Teclado,1,85.95
642,872819,100097,Tela,1,615.65
642,872819,121518,Tela,2,724.48
642,873863,101000,Teclado,1,87.72
642,877962,100097,Tela,1,628.4
642,876767,100059,Tela,1,533.05
642,854886,100551,Teclado,1,70.48
642,854400,100097,Tela,1,595.11
642,853398,100291,Teclado,1,71.02
642,861013,100829,Teclado,1,73.95
642,861013,100502,Bateria,2,143.86
642,865467,100337,Teclado,1,64.36
642,864159,100063,Tela,1,287.56
642,862629,101000,Teclado,1,75.96
642,862346,100059,Tela,1,524.92
642,862346,100283,Teclado,2,67.73
642,862346,100820,Teclado,3,64.43
642,988285,101324,Teclado,1,84.97
642,986041,101262,Bateria,1,1084.95
642,984897,120393,Teclado,1,92.9
642,994907,101000,Teclado,1,71.34
642,993054,100097,Tela,1,414.28
642,989952,100097,Tela,1,415.03
642,994963,100097,Tela,1,404.71
642,994963,121465,Tela,2,423.35
642,1003378,100215,Tela,1,468.8
642,1002616,101262,Bateria,1,2120.72
642,1004389,100097,Tela,1,374.43
642,976225,100336,Teclado,1,58.33
642,977020,100101,Tela,1,336.86
642,972161,100999,Teclado,1,93.1
642,979176,100366,Teclado,1,59.42
642,980034,101000,Teclado,1,70.35
642,974719,121293,Teclado,1,69.25
642,1020306,100795,Teclado,1,87.01
642,1028521,100773,Teclado,1,64.74
642,1031105,100810,Teclado,1,57.72
642,1030471,121518,Tela,1,426.05
642,1027635,100097,Tela,1,366.72
642,1027445,101323,Teclado,1,70.58
642,1025078,100501,Bateria,1,142.32
642,1018228,126927,Bateria,1,135.39
642,1014505,101000,Teclado,1,75.05
642,1013465,100820,Teclado,1,63.72
642,1013501,100286,Teclado,1,80.94
642,1007206,100286,Teclado,1,74.68
655,896636,100101,Tela,1,419.95
655,926264,100097,Tela,1,569.12
693,879208,100055,Tela,1,498.06
693,873420,100681,Bateria,1,174.66
693,873420,101269,Teclado,2,100.49
693,866963,100063,Tela,1,268.18
693,965886,100289,Teclado,1,44.14
693,965886,100497,Bateria,2,119.66
693,965886,125430,Placa,3,395.33
693,965886,122810,Memoria,4,210.32
693,965886,122809,Memoria,5,148.15
693,937418,125430,Placa,1,431.76
693,939250,125430,Placa,1,431.76
693,919903,124882,Fonte,1,330.37
693,919903,100284,Teclado,2,74.05
693,1023607,125430,Placa,1,585.23
693,1023607,100289,Teclado,2,42.1
693,1023607,124882,Fonte,3,236.89
693,977690,124916,Fonte,1,184.43
693,977690,124882,Fonte,2,245.05
693,977690,125430,Placa,3,422.43
693,977690,100367,Teclado,4,46.94
693,977690,100354,Teclado,5,53.34
693,994053,121465,Tela,1,441.45
700,1002817,100101,Tela,1,326.9
700,970760,100337,Teclado,1,63.53
700,935917,100059,Tela,1,520.57
702,922122,125430,Placa,1,728.5
702,866625,101000,Teclado,1,93.61
702,1010618,121465,Tela,1,395.02
702,1031979,122193,Cooler,3,18.33
702,1031979,121105,Cooler,4,63.36
722,1025489,100502,Bateria,1,128.1
722,1022874,101001,Teclado,1,58.9
722,1021404,124784,Tela,1,388.94
722,1017839,121295,Bateria,1,328.57
722,1016858,124398,SSD,1,1185.0
722,1016858,124399,SSD,2,1567.5
722,1016858,123133,Placa,3,179.2
722,1016858,121388,Cooler,4,154.63
722,1016858,101121,Cooler,5,52.01
722,980151,100515,Fonte,1,316.84
722,980151,100336,Teclado,2,49.18
722,980151,121604,Cooler,3,0.01
722,980151,124830,,4,0.01
722,980151,124832,,5,0.01
722,980151,100919,Fonte,6,156.38
722,991008,100705,Bateria,1,219.37
722,1032729,128379,Tela,1,425.66
722,1032729,100502,Bateria,2,113.34
722,868642,100101,Tela,1,423.29
722,868642,100336,Teclado,2,63.36
722,877567,100698,Bateria,1,137.49
722,877567,100497,Bateria,2,124.76
722,877567,100101,Tela,3,393.21
722,865763,100101,Tela,1,403.01
722,865763,100336,Teclado,2,60.33
722,904215,121293,Teclado,1,120.51
722,888768,100497,Bateria,1,131.04
722,888768,100097,Tela,2,633.96
722,888768,100503,Bateria,3,166.61
722,888768,100773,Teclado,4,60.29
722,921659,100666,Teclado,1,67.42
722,921659,100740,Teclado,2,88.56
722,914370,122810,Memoria,1,1071.3
722,914370,122813,Memoria,2,1056.7
722,914370,100743,Bateria,3,132.73
722,935767,100838,Bateria,1,205.48
722,935767,101267,Bateria,2,320.48
722,963943,100501,Bateria,1,154.89
722,958435,100681,Bateria,1,151.27
722,958435,100519,Fonte,2,384.68
722,958435,100919,Fonte,3,163.95
722,943243,101027,Teclado,1,63.83
732,873390,100097,Tela,1,612.61
732,855042,100705,Bateria,1,223.46
732,864052,101394,Cooler,1,231.77
747,856856,100820,Teclado,1,69.99
747,866953,100820,Teclado,1,74.99
767,877175,101000,Teclado,1,81.07
767,877175,122806,SSD,2,138.58
767,877175,122805,SSD,3,240.39
767,877175,120406,Cooler,4,41.19
767,877175,101380,Cooler,6,40.09
767,890598,122806,SSD,1,138.99
767,890598,122805,SSD,2,241.68
767,890598,120381,SSD,3,302.89
767,890598,100773,Teclado,4,57.2
767,948086,121560,Bateria,1,134.73
767,918771,101262,Bateria,1,438.95
783,872467,101018,Cooler,1,17.9
783,872467,100600,Cooler,2,55.99
783,872467,101312,Cooler,3,22.72
783,872467,101338,Cooler,4,15.84
783,872467,101315,Cooler,5,36.43
783,872467,120476,Cooler,6,40.58
783,872467,101520,Cooler,7,34.64
783,872467,101111,Fonte,8,95.69
783,872467,101119,Fonte,9,81.81
783,910071,100747,Bateria,1,132.86
783,910071,100506,Bateria,2,156.0
783,942553,124784,Tela,1,506.37
783,942553,101125,Cooler,2,11.57
783,942553,101399,Cooler,3,22.07
783,942553,100681,Bateria,4,147.14
783,964914,100820,Teclado,1,56.78
783,964914,120476,Cooler,2,41.2
783,964914,120492,Cooler,3,33.08
783,964914,101125,Cooler,4,28.05
783,1031453,126655,SSD,1,104.99
783,1028690,100097,Tela,1,361.17
783,1022534,101399,Cooler,1,24.26
783,1022534,100839,Bateria,2,155.0
783,1022534,101109,Fonte,3,66.0
783,1022534,121384,Fonte,4,72.0
792,1012975,100311,Teclado,1,80.16
792,908140,100839,Bateria,1,168.03
800,894039,100289,Teclado,1,69.95
800,1024338,121465,Tela,1,371.36
811,1021883,100291,Teclado,1,132.7
811,1025091,126935,Teclado,1,90.69
811,1006108,121293,Teclado,1,75.75
811,1004804,100366,Teclado,1,62.73
811,995620,100354,Teclado,1,66.29
811,904094,100588,Bateria,1,146.98
811,908100,100666,Teclado,1,72.2
811,909020,100720,Teclado,1,75.0
811,910783,100323,Teclado,1,70.07
811,891296,100839,Bateria,1,155.82
811,887053,100097,Tela,1,596.21
811,867964,100068,Tela,1,260.0
811,861648,100055,Tela,1,487.62
811,856258,100063,Tela,1,287.56
811,858268,100354,Teclado,1,62.75
811,854486,101323,Teclado,1,81.86
811,853052,100288,Teclado,1,61.88
812,857533,100822,Teclado,1,58.89
812,857533,120377,Cooler,2,57.82
812,857533,120378,Cooler,3,148.72
818,1008836,121293,Teclado,1,78.74
818,1015132,100764,Bateria,1,186.09
818,998531,100682,Bateria,1,157.93
818,1005347,100097,Tela,1,377.63
818,1004009,100957,Cooler,1,57.16
818,1004009,124830,,2,81.91
818,1004009,101399,Cooler,3,74.75
818,1004009,120806,Cooler,4,74.69
818,1004009,101390,Cooler,5,100.2
818,1004009,100844,Bateria,6,131.97
818,993866,121465,Tela,1,437.47
